,HumanRecognition,HITId,AssignmentId,WorkerId,hashed,ca,no,tr,fr,ratio,path
921,Car,30Y6N4AHZSVRK78W0LH0968O3CVRDG,3L6L49WXW4WS28PY0586SL583EJ45L,A1VYUSIMD8YTHX,5626285917983485571,car,13,ryplus,19,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_019/075.png
922,Car,3DIIW4IV9SU1RCMKHNMYSADR33LI4S,3634BBTX0STECCH2R6NJ8Y64XRUFIS,A3URTPYCW9UF7K,6407185239991044295,car,13,ryplus,31,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_031/075.png
923,Car,3N7PQ0KLJ8O4TB1ULQROXQNTXAIE3U,3BV8HQ2ZZ003N15TEPS2XU58RKAA64,A3URTPYCW9UF7K,9026150705430498189,car,13,ryplus,37,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_037/075.png
924,Car,3UQVX1UPGVGGH3QH9JE4TRGXXV820L,3Y9N9SS8L2A2OPLNFXL6GS1U2W53DT,A314XJY8V1YL12,6293145910154623779,car,13,ryplus,49,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_049/075.png
925,Car,3P4ZBJFX3Y2TQN3EQLMWK5JQ74PWFY,3QEMNNSB21YKP8MAH9OWT9DA7XTD78,A1VYUSIMD8YTHX,4933318170787551494,car,13,ryplus,55,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_055/075.png
926,Car,3DA79LNS6CU6IUJRBLGJWCNU0K5T3Z,3L2IS5HSFEHV9VPJJBVAZ63OTD1NUD,A3URTPYCW9UF7K,3307188023679815683,car,13,ryplus,61,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_061/075.png
927,Car,3KWGG5KP7M1QIZPQVHQ831WWCPMMCP,3OF2M9AATKNBNOYQSL22O61Z10DKZW,A3URTPYCW9UF7K,9187280176090377399,car,13,ryplus,73,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_073/075.png
928,Car,322ZSN9Z6JJR0Q2VBZL26HF0EK1T4K,3WEV0KO0OQR686625CM7O096UCFDS6,A3URTPYCW9UF7K,6023012590593420040,car,13,ryplus,79,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_079/075.png
929,Car,3PA41K45WQ3QRLR7WGAP4JYDGJ5P7U,37ZHEEHM60LM7GKDOKIKG0RYGKQ37M,A314XJY8V1YL12,-3446575832877858886,car,13,ryplus,85,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_085/075.png
930,Airplane,3QI9WAYOHTA40DTU5N9RTA3S8SQS6C,3BEFOD78WASQAFA4S4PS9NGUP9S4MU,A2WWFBKCUC55BX,5911655004224231942,car,13,ryplus,97,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_097/075.png
931,Car,3ZVPAMTJXQ2UWRIN2BI8FRBLG4ARGP,3570Y55XZTI6GCS268F4C704OONYG9,A1VYUSIMD8YTHX,7851610801328751784,car,13,ryplus,103,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_103/075.png
932,Car,3HYV4299I3VQU870X7MKO7V4DW9E8L,3X0H8UUIT5N5HC6TM7RXGOYR1S5WSI,A314XJY8V1YL12,6563879256441069071,car,13,ryplus,115,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_115/075.png
933,Car,3CVDZS289KZXLB90MJG9B7HZ92DMFZ,3QY5DC2MXVJJL3C2LNCXR1UFRLSFU9,A3URTPYCW9UF7K,-2756125898180997028,car,13,ryplus,121,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_121/075.png
934,Car,391JB9X401781X1ENU76RK94HYSKMX,3L6L49WXW4WS28PY0586SL583E3455,A2WWFBKCUC55BX,2514611155725219492,car,13,ryplus,127,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_127/075.png
935,Car,37Y5RYYI1S4HJSDQ6AIHTNGC5WRSX8,3KOPY89HMC1FRBLFPT7HJQW77FV3JY,A3URTPYCW9UF7K,-8062501298850478097,car,13,ryplus,133,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/ryplus_133/075.png
936,Car,3XT3KXP252XF6ZQY0BFDP8X5ZURI6D,3EFVCAY5L781S8RL1A2DA74IN28J8T,A3URTPYCW9UF7K,2912936761687809290,car,13,rzminus,1,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_001/075.png
937,Car,386T3MLZMQUR3IS6P0N53IT0JVZ80T,3KRVW3HTZRK9C0CFI5LA7QW03QZMSP,A3URTPYCW9UF7K,6104888946373835538,car,13,rzminus,7,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_007/075.png
938,Car,36JW4WBR19JBTX8PVM0WJ293SGFFHK,3PJUZCGDJAFCMWECFYB0LDQFRXM89D,A3URTPYCW9UF7K,3060942379033340986,car,13,rzminus,13,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_013/075.png
939,Car,38LRF35D6OVLI7YGBQ6T189WJYA3UY,3WYGZ5XF30EEMCCCXT8USD4WEK1KSD,A2WWFBKCUC55BX,3195725690257067837,car,13,rzminus,19,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_019/075.png
940,Car,36D1BWBEIQ0DKHXOYO12RONA0Y82MV,3G2UL9A02HDL4Z7V7MGIN33IQBU76Y,A314XJY8V1YL12,8400531081682874440,car,13,rzminus,31,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_031/075.png
941,Car,3M0556244VJ33TU0YKV9OM6ZESNFNS,33PPUNGG3C4XASBLI5BZPINDWSTZRQ,A3URTPYCW9UF7K,8728107942102501337,car,13,rzminus,37,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_037/075.png
942,Car,3MVY4USGC9MKTXOV7OIGQDTXHJMSI7,3P4RDNWND95UHE3YAWE4NWYWQX8JIU,A1VYUSIMD8YTHX,-3224402293714374060,car,13,rzminus,49,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_049/075.png
943,Car,3LOJFQ4BP0E5X3V1A1838UMA8K2DKA,3MRNMEIQW95J4TBCL3P6CEVB2IVDLG,A3URTPYCW9UF7K,-6928116698152716918,car,13,rzminus,55,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_055/075.png
944,Car,3W5PY7V3VS6DKUKAOCV5K0WYBJ7JYO,3ZPPDN2SLZVTVXO3S1X0DNM12ZNE9J,A3URTPYCW9UF7K,-8882995920442462430,car,13,rzminus,61,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_061/075.png
945,Airplane,338GLSUI56A0J6M56GCVNGG51RTSFF,36W0OB37H0DKLYXIM0Z5BEL79IVHZ9,A2WWFBKCUC55BX,8216849898553919361,car,13,rzminus,73,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_073/075.png
946,Car,3B623HUYK7PR4RCIY26PDOZJENIS80,3YT88D1N0CXA2VRX7E7TK5WKM543K8,A3URTPYCW9UF7K,4006544154332969661,car,13,rzminus,79,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_079/075.png
947,Car,3MIVREZQWKXZMCZ6FNEN8TT9RZQKQL,38SKSKU7R5W0C4RYDHQH3BBOUMFLI0,A3URTPYCW9UF7K,4681087669561012284,car,13,rzminus,85,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_085/075.png
948,Car,3I6NF2WGJJV5R4KP5455CQ6POMMG51,3F6KKYWMNF09STEXXG5LP6Z07DXNDU,A3URTPYCW9UF7K,3151460459963988475,car,13,rzminus,97,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_097/075.png
949,Car,3WRAAIUSCMYDJWRWPAWQ8NM6JQJXAG,3RJSC4XJ14TB3K7XH4L4GIFVM25053,A314XJY8V1YL12,812040389863339350,car,13,rzminus,103,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_103/075.png
950,Car,3087LXLJ7PF0IX2TXETBDAAM6ZDF0I,32EYX73OY48GOTHBCICR8Q8YUAHURZ,A314XJY8V1YL12,7187148262910003274,car,13,rzminus,115,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_115/075.png
951,Car,3UEBBGULQINGYJE9VL7V2HYTMOGFUK,37ZHEEHM60LM7GKDOKIKG0RYGLY730,A3URTPYCW9UF7K,-4299757899194468314,car,13,rzminus,121,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_121/075.png
952,Car,3QO7EE373RMYT9VC9A1U9QAJ45IQB8,3HVVDCPGTIRALHE8Q8EBBQFTEJVTYF,A3URTPYCW9UF7K,-8714445423258902165,car,13,rzminus,127,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_127/075.png
953,Car,3FK4G712O0Z9NBRRC0CUUFZKQHPSS0,3QEMNNSB21YKP8MAH9OWT9DA7YMD73,A3URTPYCW9UF7K,-8364033103037232926,car,13,rzminus,133,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzminus_133/075.png
954,Car,3G4VVJO6Q2FEM0YRFAZY8O3ZM35PK0,32N49TQG3KHO2RKUFX0A9ML78CQVA3,A3URTPYCW9UF7K,7770986184385911010,car,13,rzplus,1,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_001/075.png
955,Car,37G6BXQPMTKW0C7WJ13KAYG472TQE6,3H0W84IWBO1ZZXKPMIXM48MV8MLRED,A314XJY8V1YL12,6652353353583038470,car,13,rzplus,7,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_007/075.png
956,Car,3SNR5F7RA5SJJEJD6TYB1WPIGSEIEX,3RRCEFRB7QBURO671FZJV750DBMB4C,A3URTPYCW9UF7K,6701392905265100295,car,13,rzplus,13,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_013/075.png
957,Car,3X0EMNLXFSOS2BS3EED5AXEG21AVPQ,3K5TEWLKGZA3893SRLSNQK9QLKBIVA,A3URTPYCW9UF7K,514293923448537132,car,13,rzplus,19,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_019/075.png
958,Car,34YWR3PJ3B9HIJTEX8ZXJHATA480XT,3OJSZ2ATDWVPLV7H236DVXPIUHR75S,A3URTPYCW9UF7K,-4172835954330037639,car,13,rzplus,31,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_031/075.png
959,Car,3XDJY5RK6VK603HKB4BCBD12XY7U4B,3PW9OPU9PUJJBC9SV4N6WGVT7L021P,A314XJY8V1YL12,-8916105319901914428,car,13,rzplus,37,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_037/075.png
960,Car,3VZYA8PIURX8G094R2G2RYJ9H5005L,3VW04L3ZLX5S2TXIQMT6HFTQP9NXXU,A3URTPYCW9UF7K,-5142230232087300420,car,13,rzplus,49,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_049/075.png
961,Car,3R6RZGK0YIBMBPK4519ONO7S66EYVO,3N1FSUEFL9ZN6L4RFBQPQXT0GVRD4C,A3URTPYCW9UF7K,617555350537252965,car,13,rzplus,55,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_055/075.png
962,Car,3IKDQS3DRHZ4MGZZA2SGB8PFVG0CIX,3YGXWBAF74GD1TYDFFVE6RBIVVXC4T,A3URTPYCW9UF7K,-879797840753205379,car,13,rzplus,61,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_061/075.png
963,Car,3C8QQOM6KS0XPKT5NFLFERF2PPFLIN,3MB8LZR5BJSRIZHMDKBTGRQ1MRSLK1,A3URTPYCW9UF7K,8032155087573545972,car,13,rzplus,73,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_073/075.png
964,Car,3OLZC0DJ9ME0LP5Z1JNL10D4GNGIV2,3R2UR8A0IEF58KJQPV6AY22XD4QXOV,A1VYUSIMD8YTHX,1284467729163797083,car,13,rzplus,79,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_079/075.png
965,Car,3T6SSHJU0I9VZJLZ2CO2MBNA8LLII6,3180JW2OT8BI5Q8J3CVAYNURLCSJ5C,A3URTPYCW9UF7K,6384630686214536614,car,13,rzplus,85,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_085/075.png
966,Car,36AZSFEY07ZQYHRTV9V4FD9RLXVVB5,34YB12FSQ2N6MV3ON5RTICDXFEZMGX,A1VYUSIMD8YTHX,-6028935231936022585,car,13,rzplus,97,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_097/075.png
967,Car,3UQ1LLR27D7IJ2A7BRT2XTRJCH9LAI,3TVRFO09GOEX2ZGTC3QI6LY3IZOXLH,A1VYUSIMD8YTHX,-6903287048043675325,car,13,rzplus,103,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_103/075.png
968,Car,3WA2XVDZFPG3QUOC4SPM4TZD71K6ES,3F6HPJW4JHZCCDPVSSCRP6LN3YBW2K,A3URTPYCW9UF7K,-6539583067438709398,car,13,rzplus,115,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_115/075.png
969,Car,32TMVRKDHQX826A781A7FLJD07F485,36DSNE9QZ9X4D0E18RR97TUI26NJO5,A3URTPYCW9UF7K,6223283639924031495,car,13,rzplus,121,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_121/075.png
970,Car,32W3UF2E0RKAE90KPDQCH7FWQY14CC,3SNVL38CI8RYFVNG07IUD80ESIMCKK,A314XJY8V1YL12,946303808512681436,car,13,rzplus,127,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_127/075.png
971,Car,3XWUWJ18UOP5H1BZQA2UOHZWWBWUUZ,326O153BMMX5YN1K4H22ZJ5RTL0ED0,A3URTPYCW9UF7K,-4887709151105217391,car,13,rzplus,133,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/car/test/13/rzplus_133/075.png
972,Cat,3K3IX1W4T9Q8ANP53JM9EA03HRBAP6,38YMOXR4MYY0UE8WFUOUFJ2ZJ3M6WK,A3URTPYCW9UF7K,-139678336264520842,cat,4,rxminus,1,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_001/075.png
973,Cat,3HUR21WDEXOEFEPZ5GA6B94DMHLYXQ,3AUQQEL7U9SS1EMCNV3HKG9UZQUV0S,A3URTPYCW9UF7K,6893965232884780123,cat,4,rxminus,7,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_007/075.png
974,Cat,30EMX9PEWNIBZSEJ7R3S3T8A9NBKSA,3W8CV64QJ6Y5F7F5I256YQJEUFIH95,A3URTPYCW9UF7K,1267453033219673941,cat,4,rxminus,13,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_013/075.png
975,Cat,3KTCJ4SCWJ06VWFSFK1OM5D58STM1X,3YWRV122CWYA6O2FD96RH9DT4HY8U4,A1VYUSIMD8YTHX,7136217866241761277,cat,4,rxminus,25,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_025/075.png
976,Cat,36MUZ9VAF912B33REFX0AZ95ON5DEP,3I0BTBYZA1K958HHS6Q1RFDOH7H0YR,A3URTPYCW9UF7K,6644240842359552693,cat,4,rxminus,31,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_031/075.png
977,Horse,3EHIMLB7GAY2EIY2N8UQ9ASH5C18HV,3B1NLC6UG3VC7Y01FLJLZG7SKJRPGD,A3URTPYCW9UF7K,-7084606410889963367,cat,4,rxminus,37,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_037/075.png
978,Cat,3IVKZBIBK38KX2DB160VQ1SIH66SHD,3TOK3KHVJXHBT5DZ7I2C43P9BBW7OV,A2WWFBKCUC55BX,610256234552518088,cat,4,rxminus,49,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_049/075.png
979,Cat,39KV3A5D2B6N4D7ZOXEJZO3O33D7ST,3WOKGM4L75FXBUDFMJH3POFM3YZ0OZ,A3URTPYCW9UF7K,1191091416417119115,cat,4,rxminus,55,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_055/075.png
980,Cat,3FULMHZ7PXWNNVCB22KQK3K8KC4M4B,3LJ7UR74RLCWSXV4454SM25UU04N4H,A3URTPYCW9UF7K,-6159593979993993376,cat,4,rxminus,67,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_067/075.png
981,Cat,3SU800BH99RDP84I91IPEG27TQNUQR,31UV0MXWNUBMAFODLUAAMMFR8W35IK,A2WWFBKCUC55BX,546259237860277114,cat,4,rxminus,73,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_073/075.png
982,Cat,3NQUW096O974EJ02JLF21YGZ6ZR9LR,3F6HPJW4JHZCCDPVSSCRP6LN3XXW24,A314XJY8V1YL12,715920804821853352,cat,4,rxminus,85,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_085/075.png
983,Cat,3E9VAUV7CZD2J1H6U6ISR1TFLWCYAM,38JBBYETQS9SYRIRB619WFBLG714E5,A2WWFBKCUC55BX,6179446097302627003,cat,4,rxminus,91,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_091/075.png
984,Cat,3H1C3QRA14IS6BXDEJ2PQTRN3NUCEP,3PM8NZGV82F8TWW648YEN7XXS5HXQC,A3URTPYCW9UF7K,6791296574952566911,cat,4,rxminus,103,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_103/075.png
985,Cat,32XN26MTY2IMIPCPJPW98NF63VZL0T,3Z4AIRP3CACKCSCPJT8ZM6PPKUB1X9,A3URTPYCW9UF7K,-3569873633817017692,cat,4,rxminus,109,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_109/075.png
986,Cat,3H1C3QRA14IS6BXDEJ2PQTRN3NUECR,3IXEICO796I82X42KPJJSZV0F8CT6N,A3URTPYCW9UF7K,8739238207610791457,cat,4,rxminus,115,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_115/075.png
987,Cat,3CKVGCS3QJ49M27F3YTAK9T1VP70SM,37UEWGM5HX70FWQDAU27XO31JDFR1S,A3URTPYCW9UF7K,-6919505487882946187,cat,4,rxminus,127,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_127/075.png
988,Cat,30IRMPJWE2IZYDE6S23NDJ3ENLUKRO,3IAEQB9FMIJZFNNBPHW8LPCR0P9WD2,A3URTPYCW9UF7K,-4767747665924101785,cat,4,rxminus,133,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_133/075.png
989,Cat,3R5OYNIC3F8DPJOE9JDQ9FQV5GWPT6,32SVAV9L3J84QIIBVNU4QRTOHT7A3X,A3URTPYCW9UF7K,3810876985944689121,cat,4,rxminus,139,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxminus_139/075.png
990,Cat,3BFF0DJK90BA2B4610HK4KV6S01STN,3DZQRBDBSPE8QE45CNGVBRNU3YBS36,A2WWFBKCUC55BX,2727531367582409881,cat,4,rxplus,1,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_001/075.png
991,Cat,3GS542CVKYMQCUXHRYZVK9K2K9R953,3ZV9H2YQQH61XVLEWSQW8GQF9BBW3T,A2WWFBKCUC55BX,5625521239899398445,cat,4,rxplus,7,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_007/075.png
992,Cat,3SU800BH99RDP84I91IPEG27TQQUQU,3TXD01ZLD8G9NNFD16GE0XXO2W84U1,A3URTPYCW9UF7K,-3000687714645128323,cat,4,rxplus,13,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_013/075.png
993,Cat,3RHLQY6EEW3KJ16YP9LN1DXEBYD4DC,3G0WWMR1UZJ3H2I222B5P56ZQSKQN0,A314XJY8V1YL12,-6259978738313756683,cat,4,rxplus,19,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_019/075.png
994,Horse,3Z56AA6EL7Z12IGPLQD5H14MG3B6MH,3S06PH7KSV36EM78ST7NSZMX4CRD1B,A3URTPYCW9UF7K,1861275973070227049,cat,4,rxplus,31,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_031/075.png
995,Cat,3SX4X51T938QPND4OJ9UPAVD7MDOA1,3XC1O3LBOWLQLI797TPLHIDX53ITLC,A2WWFBKCUC55BX,784330769091551020,cat,4,rxplus,37,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_037/075.png
996,Cat,3P6ENY9P8CVV3OAFWU6HMZMV887HID,3Z4XG4ZF4CQ2NSWAIEHE1GCXY0AX8I,A3URTPYCW9UF7K,7243986203479296671,cat,4,rxplus,49,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_049/075.png
997,Cat,3R5LWXWHS37ETN4ZBAO049X9HLWXGS,3XCC1ODXDPAOW0AUV9SMYPB9ROUQR7,A314XJY8V1YL12,-3445970585770162911,cat,4,rxplus,55,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_055/075.png
998,Cat,32LAQ1JNUCOQHOWAQ5CKJLDUDXMTU4,3K5TEWLKGZA3893SRLSNQK9QLKKVIW,A3URTPYCW9UF7K,8185056252123169889,cat,4,rxplus,61,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_061/075.png
999,Cat,3ZXNP4Z3AUK000C94OHIN2PTB92L7Q,3Q8GYXHFET1VXC2DTKEOBJHWVRRC5X,A3URTPYCW9UF7K,3984406229662078820,cat,4,rxplus,73,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_073/075.png
1000,Cat,3WGCNLZJLI73R29F2R2L3FQBZE0D15,3G2UL9A02HDL4Z7V7MGIN33IQB1674,A2WWFBKCUC55BX,-2315127136711138850,cat,4,rxplus,79,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_079/075.png
1001,Horse,3SNR5F7RA5SJJEJD6TYB1WPIGSFEIU,3TOK3KHVJXHBT5DZ7I2C43P9BC0O7I,A2EDER9628S0A,-7877906793652923017,cat,4,rxplus,85,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_085/075.png
1002,Cat,3WA2XVDZFPG3QUOC4SPM4TZD71JE6Z,3K3R2QNK8F2AKTLPI1C5H584OO5U96,A3URTPYCW9UF7K,8419605458956600000,cat,4,rxplus,97,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_097/075.png
1003,Horse,3126F2F5GB2B006HJOOVATQU267PEE,3G5W44VEUBHBW73L2TED3ZLTQ94KGQ,A1VYUSIMD8YTHX,4501088646756958497,cat,4,rxplus,103,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_103/075.png
1004,Cat,3PIOQ99R81LSMBRQT9Q8AM72OF0UN4,3LKC68YZ3E2QJKE0FQAOWJOQ423WOK,A1VYUSIMD8YTHX,-7064520892353016323,cat,4,rxplus,115,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_115/075.png
1005,Cat,3B9J25CZ38CTGU2VFEMUFAV24E4SC7,3S06PH7KSV36EM78ST7NSZMX4CXD1H,A3URTPYCW9UF7K,8494329072960732518,cat,4,rxplus,121,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_121/075.png
1006,Cat,3M93N4X8INMGO881P63G2E8XUYDSJL,3DBQWDE4YAXEOGZ4IAN2RUB8UW85ND,A314XJY8V1YL12,7544489889921267829,cat,4,rxplus,127,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_127/075.png
1007,Cat,3ZTE0JGGDHREI2A28X5LV5L17PYCOR,3G5F9DBFOTW3CES8L3A2Q88BL7EVHC,A314XJY8V1YL12,1984971902733065343,cat,4,rxplus,133,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/rxplus_133/075.png
1008,Cat,3TD33TP5EO166TOVKE48JQVE0NUABJ,3C44YUNSI5O9VEQADVIDTV4V7RVDPB,A2WWFBKCUC55BX,-5604288525552887668,cat,4,ryminus,1,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_001/075.png
1009,Cat,3J5XXLQDIPALVMNGGGGYXUBFX5JV3F,3TYCR1GOTGIM7UG8DLE336EEQZFZL9,A3URTPYCW9UF7K,-3128793412614259545,cat,4,ryminus,7,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_007/075.png
1010,Cat,3SMIWMMK744I9504LAHV65KTHR5UWW,38F71OA9GXV08V7TCLLB0RDLEZMFME,A314XJY8V1YL12,-1914374542553697244,cat,4,ryminus,13,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_013/075.png
1011,Cat,3ABAOCJ4SB3UC0Z90ZR3N6LDG4KQMV,35USIKEBNVFA7KZINTX7J0P8QQB6NK,A1VYUSIMD8YTHX,5444523373875342590,cat,4,ryminus,19,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_019/075.png
1012,Cat,302OLP89E26PGYG1YE03UA1WI8XACT,3BWI6RSP7K8PHE0AD4ZGZRVV7A57E8,A3URTPYCW9UF7K,-2248275574462409322,cat,4,ryminus,31,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_031/075.png
1013,Cat,3TC2K6WKAJ1YZSVK4NRJM6MFGTK82E,3BDCF01OG1TM2463HZCKPZ5CK69YLH,A314XJY8V1YL12,2402466213735769612,cat,4,ryminus,37,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_037/075.png
1014,Cat,3VGET1QS03YGBUO882OKWD699G67W5,3LUY3GC633ZTE5P0MIFRT3UZLGR7PB,A2WWFBKCUC55BX,6186368768341931925,cat,4,ryminus,43,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_043/075.png
1015,Cat,33TGB4G0MSGIYSQ5VAN73SCY7F5TXY,3OXV7EAXLIP33G685ADSAMR2LAG632,A3URTPYCW9UF7K,2395879664926909126,cat,4,ryminus,55,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_055/075.png
1016,Cat,31GN6YMHMSR2US80W5MVR425WULWSJ,35L9RVQFCSH3ZZ38GD0XUM6S71OHUU,A3URTPYCW9UF7K,3455313761057957896,cat,4,ryminus,61,75,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cat/test/04/ryminus_061/075.png
